fecha,habitaciones_ocupadas,temp_media,precipitacion,día_semana,es_festivo,nombre_festivo,es_vispera_festivo,es_vacaciones,evento,media_antelacion_dias,num_cancelaciones,estancia_media_dias,año_llegada,mes_llegada
2022-03-02,1,11.55,0.6,2,False,,False,False,Carnaval,,0,,2022,3
2022-03-03,1,12.46,0.0,3,False,,False,False,Mobile World Congress,9.0,0,3.0,2022,3
2022-03-04,3,12.13,0.0,4,False,,False,False,,10.0,0,2.0,2022,3
2022-03-05,5,12.72,0.0,5,False,,False,False,,15.5,0,2.0,2022,3
2022-03-06,2,10.05,11.2,6,False,,False,False,,,0,,2022,3
2022-03-07,0,10.84,0.0,0,False,,False,False,,,0,,2022,3
2022-03-08,0,10.52,0.2,1,False,,False,False,,,0,,2022,3
2022-03-09,0,11.47,0.0,2,False,,False,False,,,0,,2022,3
2022-03-10,0,12.25,0.0,3,False,,False,False,,,0,,2022,3
2022-03-11,3,12.27,0.8,4,False,,False,False,,7.0,0,2.0,2022,3
2022-03-12,4,11.82,40.4,5,False,,False,False,,26.0,0,1.0,2022,3
2022-03-13,0,12.6,1.4,6,False,,False,False,,,0,,2022,3
2022-03-14,0,13.45,0.0,0,False,,False,False,,,0,,2022,3
2022-03-15,0,14.32,0.0,1,False,,False,False,,,0,,2022,3
2022-03-16,0,14.3,0.0,2,False,,False,False,,,0,,2022,3
2022-03-17,0,14.86,0.0,3,False,,False,False,,,0,,2022,3
2022-03-18,0,14.7,0.0,4,False,,False,False,,,0,,2022,3
2022-03-19,2,12.29,0.0,5,False,,False,False,,16.5,0,2.0,2022,3
2022-03-20,2,12.8,5.2,6,False,,False,False,,,0,,2022,3
2022-03-21,0,12.63,7.6,0,False,,False,False,,,0,,2022,3
2022-03-22,0,11.61,0.6,1,False,,False,False,,,0,,2022,3
2022-03-23,9,11.53,0.0,2,False,,False,False,,29.0,0,2.0,2022,3
2022-03-24,9,12.25,0.0,3,False,,False,False,,,0,,2022,3
2022-03-25,4,13.35,0.0,4,False,,False,False,,41.75,0,2.25,2022,3
2022-03-26,6,13.19,0.2,5,False,,False,False,,0.0,0,1.0,2022,3
2022-03-27,1,15.1,0.0,6,False,,False,False,,24.0,0,6.0,2022,3
2022-03-28,0,14.22,0.0,0,False,,False,False,,,0,,2022,3
2022-03-29,2,13.72,0.0,1,False,,False,False,,13.0,0,7.0,2022,3
2022-03-30,2,12.41,20.0,2,False,,False,False,,,0,,2022,3
2022-03-31,3,11.6,16.8,3,False,,False,False,,17.0,0,3.0,2022,3
2022-04-01,5,10.67,0.0,4,False,,False,False,,9.0,0,4.5,2022,4
2022-04-02,5,8.83,0.0,5,False,,False,False,,,0,,2022,4
2022-04-03,3,7.4,0.2,6,False,,False,False,,,0,,2022,4
2022-04-04,3,9.23,0.0,0,False,,False,False,,,0,,2022,4
2022-04-05,1,11.66,0.0,1,False,,False,False,,,0,,2022,4
2022-04-06,1,12.84,0.0,2,False,,False,False,,,0,,2022,4
2022-04-07,1,15.31,0.0,3,False,,False,False,,,0,,2022,4
2022-04-08,9,18.7,0.0,4,False,,False,False,,4.0,0,1.0,2022,4
2022-04-09,9,13.97,1.8,5,False,,False,False,,35.0,0,2.0,2022,4
2022-04-10,9,14.07,0.0,6,False,,False,False,Trial Indoor Barcelona,,0,,2022,4
2022-04-11,0,13.79,0.0,0,False,,False,True,,,0,,2022,4
2022-04-12,9,14.44,0.0,1,False,,False,True,,1.0,0,1.0,2022,4
2022-04-13,9,14.1,2.4,2,False,,False,True,,42.0,0,11.0,2022,4
2022-04-14,9,17.8,0.0,3,False,,True,True,,,0,,2022,4
2022-04-15,9,19.28,0.0,4,True,Viernes Santo,False,True,,,0,,2022,4
2022-04-16,9,18.73,0.0,5,False,,False,True,,,0,,2022,4
2022-04-17,9,16.43,0.0,6,False,,True,True,,,0,,2022,4
2022-04-18,9,14.84,0.0,0,True,Lunes de Pascua,False,True,,,0,,2022,4
2022-04-19,9,14.8,0.2,1,False,,False,False,,,0,,2022,4
2022-04-20,9,14.75,1.6,2,False,,False,False,,57.0,0,2.0,2022,4
2022-04-21,9,12.39,36.6,3,False,,False,False,,,0,,2022,4
2022-04-22,9,14.7,0.0,4,False,,False,False,,,0,,2022,4
2022-04-23,9,13.35,13.2,5,False,,False,False,,,0,,2022,4
2022-04-24,0,15.36,0.0,6,False,,False,False,,,0,,2022,4
2022-04-25,0,15.31,0.0,0,False,,False,False,,145.0,0,6.0,2022,4
2022-04-26,3,15.69,0.0,1,False,,False,False,,1.0,0,1.0,2022,4
2022-04-27,9,16.66,0.0,2,False,,False,False,,147.0,0,4.0,2022,4
2022-04-28,9,17.62,0.0,3,False,,False,False,,,0,,2022,4
2022-04-29,9,18.92,0.0,4,False,,False,False,,,0,,2022,4
2022-04-30,9,18.36,0.0,5,False,,False,False,,,0,,2022,4
2022-05-01,1,17.82,0.0,6,False,,False,False,,0.0,0,1.0,2022,5
2022-05-02,0,17.3,0.0,0,False,,False,False,,,0,,2022,5
2022-05-03,0,15.72,1.6,1,False,,False,False,,,0,,2022,5
2022-05-04,0,15.94,0.0,2,False,,False,False,,,0,,2022,5
2022-05-05,9,17.05,0.0,3,False,,False,False,,21.0,0,1.0,2022,5
2022-05-06,9,17.63,0.0,4,False,,False,False,,96.0,0,2.0,2022,5
2022-05-07,9,18.77,0.0,5,False,,False,False,,,0,,2022,5
2022-05-08,9,19.37,0.0,6,False,,False,False,Maratón de Barcelona,9.0,0,4.0,2022,5
2022-05-09,9,19.01,0.0,0,False,,False,False,,,0,,2022,5
2022-05-10,9,18.56,0.0,1,False,,False,False,,,0,,2022,5
2022-05-11,9,18.23,0.0,2,False,,False,False,,,0,,2022,5
2022-05-12,0,18.77,0.0,3,False,,False,False,,,0,,2022,5
2022-05-13,3,18.29,0.0,4,False,,False,False,,35.8,0,2.0,2022,5
2022-05-14,4,20.56,0.0,5,False,,False,False,,2.0,0,2.0,2022,5
2022-05-15,1,20.85,0.0,6,False,,False,False,,,0,,2022,5
2022-05-16,0,20.78,0.0,0,False,,False,False,,,0,,2022,5
2022-05-17,1,20.03,0.0,1,False,,False,False,,0.0,0,2.0,2022,5
2022-05-18,2,22.93,0.0,2,False,,False,False,,13.0,0,3.0,2022,5
2022-05-19,6,21.47,0.0,3,False,,False,False,,106.0,0,3.5,2022,5
2022-05-20,9,22.96,0.0,4,False,,False,False,Fórmula 1 GP España,117.66666666666667,0,2.888888888888889,2022,5
2022-05-21,9,23.35,0.0,5,False,,False,False,Fórmula 1 GP España,105.0,0,4.0,2022,5
2022-05-22,9,23.66,0.0,6,False,,False,False,Fórmula 1 GP España,,0,,2022,5
2022-05-23,1,22.35,0.0,0,False,,False,False,,,0,,2022,5
2022-05-24,1,18.79,10.0,1,False,,False,False,,,0,,2022,5
2022-05-25,2,17.35,4.8,2,False,,False,False,,0.0,0,2.0,2022,5
2022-05-26,6,21.6,0.0,3,False,,False,False,,180.0,0,1.0,2022,5
2022-05-27,9,22.08,0.0,4,False,,False,False,,326.0,0,2.0,2022,5
2022-05-28,9,22.73,0.0,5,False,,False,False,,,0,,2022,5
2022-05-29,6,21.03,0.0,6,False,,False,False,,183.0,0,1.0,2022,5
2022-05-30,9,20.73,0.0,0,False,,False,False,,18.0,0,3.0,2022,5
2022-05-31,9,21.25,0.0,1,False,,False,False,,,0,,2022,5
2022-06-01,2,21.6,0.0,2,False,,False,False,,15.0,0,3.0,2022,6
2022-06-02,6,20.76,0.0,3,False,,False,False,Primavera Sound,101.83333333333333,0,2.1666666666666665,2022,6
2022-06-03,6,22.28,0.0,4,False,,False,False,MotoGP GP Catalunya,,0,,2022,6
2022-06-04,9,21.95,0.0,5,False,,False,False,MotoGP GP Catalunya,219.0,0,3.0,2022,6
2022-06-05,9,23.38,0.0,6,False,,False,False,MotoGP GP Catalunya,,0,,2022,6
2022-06-06,9,23.74,0.0,0,False,,False,False,Primavera Sound,,0,,2022,6
2022-06-07,9,23.83,0.0,1,False,,False,False,Primavera Sound,241.0,0,5.0,2022,6
2022-06-08,9,22.64,0.0,2,False,,False,False,Primavera Sound,,0,,2022,6
2022-06-09,9,22.43,0.0,3,False,,False,False,Primavera Sound,,0,,2022,6
2022-06-10,9,22.71,0.0,4,False,,False,False,Primavera Sound,,0,,2022,6
2022-06-11,9,25.3,0.0,5,False,,False,False,Primavera Sound,,0,,2022,6
2022-06-12,9,26.22,0.0,6,False,,False,False,Primavera Sound,119.0,0,3.0,2022,6
2022-06-13,9,26.95,0.0,0,False,,False,False,,,0,,2022,6
2022-06-14,9,25.8,0.0,1,False,,False,False,,,0,,2022,6
2022-06-15,9,26.4,0.0,2,False,,False,False,,14.0,0,2.0,2022,6
2022-06-16,9,27.24,0.0,3,False,,False,False,Sónar,,0,,2022,6
2022-06-17,9,29.73,0.0,4,False,,False,False,Sónar,200.0,0,2.0,2022,6
2022-06-18,9,25.83,0.0,5,False,,False,False,Sónar,,0,,2022,6
2022-06-19,1,25.36,0.0,6,False,,False,False,,26.0,0,2.3333333333333335,2022,6
2022-06-20,1,25.67,0.0,0,False,,False,False,,4.0,0,1.0,2022,6
2022-06-21,1,25.85,0.6,1,False,,False,False,,,0,,2022,6
2022-06-22,4,23.57,3.8,2,False,,False,True,,53.4,0,3.4,2022,6
2022-06-23,3,24.58,0.0,3,False,,True,True,,,0,,2022,6
2022-06-24,9,23.93,0.0,4,True,San Juan,False,True,,92.28571428571429,0,2.0,2022,6
2022-06-25,7,24.12,0.0,5,False,,False,True,,35.0,0,2.0,2022,6
2022-06-26,2,24.09,0.0,6,False,,False,True,,50.0,0,3.0,2022,6
2022-06-27,1,24.77,0.6,0,False,,False,True,,,0,,2022,6
2022-06-28,3,24.6,0.0,1,False,,False,True,,4.0,0,2.6666666666666665,2022,6
2022-06-29,4,24.1,0.0,2,False,,False,True,,0.0,0,3.0,2022,6
2022-06-30,4,24.37,0.0,3,False,,False,True,Barcelona Rock Fest,2.0,0,4.0,2022,6
2022-07-01,8,22.9,0.0,4,False,,False,True,Barcelona Rock Fest,12.0,0,1.75,2022,7
2022-07-02,6,23.68,0.0,5,False,,False,True,Barcelona Rock Fest,154.0,0,2.0,2022,7
2022-07-03,4,25.4,0.0,6,False,,False,True,,4.25,0,1.5,2022,7
2022-07-04,1,26.49,0.0,0,False,,False,True,,20.0,0,2.0,2022,7
2022-07-05,1,26.53,0.2,1,False,,False,True,,,0,,2022,7
2022-07-06,9,25.16,2.0,2,False,,False,True,Cruïlla,5.0,0,1.0,2022,7
2022-07-07,9,25.58,0.0,3,False,,False,True,Cruïlla,199.0,0,3.0,2022,7
2022-07-08,9,25.65,0.0,4,False,,False,True,Cruïlla,,0,,2022,7
2022-07-09,9,25.79,0.0,5,False,,False,True,Cruïlla,,0,,2022,7
2022-07-10,9,27.13,0.0,6,False,,False,True,,104.0,0,3.0,2022,7
2022-07-11,9,26.25,0.0,0,False,,False,True,,,0,,2022,7
2022-07-12,9,26.01,0.0,1,False,,False,True,,,0,,2022,7
2022-07-13,3,26.81,0.0,2,False,,False,True,,32.25,0,2.75,2022,7
2022-07-14,6,27.38,0.0,3,False,,False,True,,24.333333333333332,0,3.0,2022,7
2022-07-15,8,29.19,0.0,4,False,,False,True,,10.75,0,3.25,2022,7
2022-07-16,8,29.7,0.0,5,False,,False,True,,36.5,0,2.0,2022,7
2022-07-17,3,27.71,0.0,6,False,,False,True,,,0,,2022,7
2022-07-18,3,26.16,0.0,0,False,,False,True,,37.0,0,2.0,2022,7
2022-07-19,5,26.75,0.0,1,False,,False,True,,43.5,0,2.0,2022,7
2022-07-20,4,26.78,0.0,2,False,,False,True,,0.0,0,1.0,2022,7
2022-07-21,9,27.58,0.0,3,False,,False,True,,172.0,0,3.0,2022,7
2022-07-22,9,27.62,0.0,4,False,,False,True,,,0,,2022,7
2022-07-23,9,26.78,0.0,5,False,,False,True,,,0,,2022,7
2022-07-24,3,28.0,0.0,6,False,,False,True,,68.0,0,2.8333333333333335,2022,7
2022-07-25,3,27.0,0.0,0,False,,False,True,,,0,,2022,7
2022-07-26,5,26.84,2.4,1,False,,False,True,,11.0,0,2.5,2022,7
2022-07-27,5,25.55,3.6,2,False,,False,True,,267.0,0,2.0,2022,7
2022-07-28,3,26.46,0.0,3,False,,False,True,,21.0,0,2.0,2022,7
2022-07-29,1,25.77,11.6,4,False,,False,True,,,0,,2022,7
2022-07-30,9,26.27,0.0,5,False,,False,True,,176.0,0,7.0,2022,7
2022-07-31,9,28.02,0.0,6,False,,False,True,,,0,,2022,7
2022-08-01,9,29.01,0.0,0,False,,False,True,,,0,,2022,8
2022-08-02,9,29.51,0.0,1,False,,False,True,,,0,,2022,8
2022-08-03,9,29.47,0.0,2,False,,False,True,,,0,,2022,8
2022-08-04,9,28.58,0.0,3,False,,False,True,,,0,,2022,8
2022-08-05,9,26.97,11.2,4,False,,False,True,,,0,,2022,8
2022-08-06,0,28.84,0.0,5,False,,False,True,,,0,,2022,8
2022-08-07,9,28.3,0.0,6,False,,False,True,Brunch Electronik,175.0,0,7.0,2022,8
2022-08-08,9,28.0,0.0,0,False,,False,True,Brunch Electronik,,0,,2022,8
2022-08-09,9,28.06,0.0,1,False,,False,True,Brunch Electronik,,0,,2022,8
2022-08-10,9,28.93,0.0,2,False,,False,True,Brunch Electronik,,0,,2022,8
2022-08-11,9,28.69,0.0,3,False,,False,True,,,0,,2022,8
2022-08-12,9,28.75,0.0,4,False,,False,True,,,0,,2022,8
2022-08-13,9,28.36,0.0,5,False,,False,True,,,0,,2022,8
2022-08-14,0,28.69,0.0,6,False,,True,True,,,0,,2022,8
2022-08-15,0,26.71,0.0,0,True,Asunción,False,True,,,0,,2022,8
2022-08-16,0,26.55,0.0,1,False,,False,True,,,0,,2022,8
2022-08-17,0,25.9,0.0,2,False,,False,True,,,0,,2022,8
2022-08-18,0,22.1,4.6,3,False,,False,True,,85.0,0,3.0,2022,8
2022-08-19,0,23.72,0.0,4,False,,False,True,,,0,,2022,8
2022-08-20,0,25.83,0.0,5,False,,False,True,,,0,,2022,8
2022-08-21,0,25.8,11.8,6,False,,False,True,,,0,,2022,8
2022-08-22,2,26.05,0.0,0,False,,False,True,,30.0,0,2.5,2022,8
2022-08-23,2,26.45,0.0,1,False,,False,True,,,0,,2022,8
2022-08-24,1,27.65,0.0,2,False,,False,True,,,0,,2022,8
2022-08-25,9,26.65,0.2,3,False,,False,True,,94.0,0,4.0,2022,8
2022-08-26,9,27.72,0.0,4,False,,False,True,,,0,,2022,8
2022-08-27,9,26.93,0.0,5,False,,False,True,,,0,,2022,8
2022-08-28,9,27.34,0.0,6,False,,False,True,,,0,,2022,8
2022-08-29,2,27.09,0.0,0,False,,False,True,,23.0,0,2.0,2022,8
2022-08-30,2,27.42,0.0,1,False,,False,True,,,0,,2022,8
2022-08-31,1,25.07,3.6,2,False,,False,True,,12.0,0,2.0,2022,8
2022-09-01,1,25.96,0.0,3,False,,False,True,,,0,,2022,9
2022-09-02,9,25.36,0.8,4,False,,False,True,,0.0,0,2.0,2022,9
2022-09-03,9,25.1,0.0,5,False,,False,True,,,0,,2022,9
2022-09-04,9,25.75,0.0,6,False,,False,True,,38.0,0,3.0,2022,9
2022-09-05,9,26.59,0.0,0,False,,False,False,,,0,,2022,9
2022-09-06,9,27.15,0.0,1,False,,False,False,,45.0,0,2.0,2022,9
2022-09-07,0,26.11,0.0,2,False,,False,False,,,0,,2022,9
2022-09-08,9,25.78,0.0,3,False,,False,False,,129.0,0,2.0,2022,9
2022-09-09,9,24.48,0.0,4,False,,False,False,,167.0,0,5.0,2022,9
2022-09-10,7,25.3,0.0,5,False,,True,False,,8.333333333333334,0,1.3888888888888888,2022,9
2022-09-11,1,25.27,0.0,6,True,Diada de Cataluña,False,False,,,0,,2022,9
2022-09-12,2,26.66,0.0,0,False,,False,False,,1.0,0,2.0,2022,9
2022-09-13,3,27.63,0.0,1,False,,False,False,,104.0,0,3.0,2022,9
2022-09-14,1,25.56,1.6,2,False,,False,False,,,0,,2022,9
2022-09-15,1,26.23,0.0,3,False,,False,False,,,0,,2022,9
2022-09-16,9,23.95,1.2,4,False,,False,False,,517.0,0,3.0,2022,9
2022-09-17,9,22.64,0.0,5,False,,False,False,,,0,,2022,9
2022-09-18,9,21.16,0.0,6,False,,False,False,,,0,,2022,9
2022-09-19,2,22.15,0.0,0,False,,False,False,,10.666666666666666,0,2.0,2022,9
2022-09-20,3,21.92,0.0,1,False,,False,False,,77.0,0,2.0,2022,9
2022-09-21,2,21.73,0.0,2,False,,False,False,,14.0,0,4.0,2022,9
2022-09-22,4,21.99,0.0,3,False,,False,False,,10.0,0,3.0,2022,9
2022-09-23,8,22.42,3.6,4,False,,False,False,La Mercè,52.0,0,2.0,2022,9
2022-09-24,8,19.74,13.2,5,False,,False,False,La Mercè,,0,,2022,9
2022-09-25,0,19.98,2.4,6,False,,False,False,La Mercè,,0,,2022,9
2022-09-26,0,20.8,0.0,0,False,,False,False,La Mercè,,0,,2022,9
2022-09-27,1,19.75,0.0,1,False,,False,False,,10.0,0,2.0,2022,9
2022-09-28,1,20.86,0.0,2,False,,False,False,,,0,,2022,9
2022-09-29,0,18.9,0.0,3,False,,False,False,CSIO Barcelona,150.0,0,3.0,2022,9
2022-09-30,9,18.15,0.0,4,False,,False,False,CSIO Barcelona,43.0,0,2.0,2022,9
2022-10-01,9,19.65,0.0,5,False,,False,False,CSIO Barcelona,,0,,2022,10
2022-10-02,0,22.16,0.0,6,False,,False,False,CSIO Barcelona,,0,,2022,10
2022-10-03,0,21.29,0.0,0,False,,False,False,,,0,,2022,10
2022-10-04,9,21.32,0.0,1,False,,False,False,,307.0,0,4.0,2022,10
2022-10-05,9,20.71,0.0,2,False,,False,False,,,0,,2022,10
2022-10-06,9,21.3,0.0,3,False,,False,False,Festival de Cine de Sitges,,0,,2022,10
2022-10-07,9,19.81,7.0,4,False,,False,False,Festival de Cine de Sitges,,0,,2022,10
2022-10-08,3,19.33,2.4,5,False,,False,False,Festival de Cine de Sitges,35.0,0,2.6666666666666665,2022,10
2022-10-09,2,19.82,0.0,6,False,,False,False,Festival de Cine de Sitges,,0,,2022,10
2022-10-10,4,20.15,0.0,0,False,,False,False,Festival de Cine de Sitges,4.333333333333333,0,5.666666666666667,2022,10
2022-10-11,5,19.95,0.0,1,False,,True,False,Festival de Cine de Sitges,38.0,0,3.0,2022,10
2022-10-12,6,20.77,0.0,2,True,Fiesta Nacional,False,False,Festival de Cine de Sitges,0.0,0,4.0,2022,10
2022-10-13,5,21.24,0.0,3,False,,False,False,Festival de Cine de Sitges,134.0,0,3.0,2022,10
2022-10-14,7,20.65,0.0,4,False,,False,False,Festival de Cine de Sitges,13.333333333333334,0,2.3333333333333335,2022,10
2022-10-15,7,21.39,0.0,5,False,,False,False,Festival de Cine de Sitges,,0,,2022,10
2022-10-16,3,21.97,0.0,6,False,,False,False,Festival de Cine de Sitges,,0,,2022,10
2022-10-17,2,22.2,0.0,0,False,,False,False,Festival de Cine de Sitges,10.0,0,3.5,2022,10
2022-10-18,2,21.59,0.0,1,False,,False,False,,,0,,2022,10
2022-10-19,2,21.3,0.0,2,False,,False,False,,,0,,2022,10
2022-10-20,1,22.03,0.0,3,False,,False,False,,,0,,2022,10
2022-10-21,9,22.78,0.0,4,False,,False,False,,144.0,0,2.0,2022,10
2022-10-22,9,21.37,0.0,5,False,,False,False,,,0,,2022,10
2022-10-23,1,21.69,0.0,6,False,,False,False,,0.0,0,2.0,2022,10
2022-10-24,1,22.64,0.0,0,False,,False,False,,,0,,2022,10
2022-10-25,9,21.63,0.0,1,False,,False,False,,0.0,0,1.0,2022,10
2022-10-26,2,21.11,0.0,2,False,,False,False,,0.0,0,1.0,2022,10
2022-10-27,2,19.06,0.0,3,False,,False,False,,6.0,0,1.0,2022,10
2022-10-28,9,18.16,0.0,4,False,,False,False,,36.0,0,2.0,2022,10
2022-10-29,9,18.26,0.0,5,False,,False,False,,,0,,2022,10
2022-10-30,0,19.39,0.0,6,False,,False,False,,,0,,2022,10
2022-10-31,0,20.45,0.0,0,False,,True,False,,,0,,2022,10
2022-11-01,0,19.59,0.0,1,True,Todos los Santos,False,False,,,0,,2022,11
2022-11-02,9,18.79,0.0,2,False,,False,False,,44.0,0,1.0,2022,11
2022-11-03,0,19.04,0.8,3,False,,False,False,,,0,,2022,11
2022-11-04,3,16.37,0.0,4,False,,False,False,,16.333333333333332,0,2.0,2022,11
2022-11-05,5,15.27,0.0,5,False,,False,False,,3.0,0,2.5,2022,11
2022-11-06,2,15.89,0.0,6,False,,False,False,,,0,,2022,11
2022-11-07,1,16.83,0.0,0,False,,False,False,,,0,,2022,11
2022-11-08,1,18.23,0.0,1,False,,False,False,,13.0,0,7.0,2022,11
2022-11-09,1,19.12,0.6,2,False,,False,False,,,0,,2022,11
2022-11-10,2,16.55,3.6,3,False,,False,False,,35.0,0,2.0,2022,11
2022-11-11,4,18.93,0.0,4,False,,False,False,,67.0,0,2.0,2022,11
2022-11-12,3,18.43,0.0,5,False,,False,False,,,0,,2022,11
2022-11-13,1,16.7,0.0,6,False,,False,False,,,0,,2022,11
2022-11-14,2,17.98,0.0,0,False,,False,False,,61.0,0,2.0,2022,11
2022-11-15,1,19.76,0.0,1,False,,False,False,,,0,,2022,11
2022-11-16,0,18.34,0.0,2,False,,False,False,,,0,,2022,11
2022-11-17,9,19.33,0.0,3,False,,False,False,,0.0,0,1.0,2022,11
2022-11-18,9,14.14,8.4,4,False,,False,False,,190.0,0,3.0,2022,11
2022-11-19,9,12.33,0.0,5,False,,False,False,,,0,,2022,11
2022-11-20,9,12.17,0.0,6,False,,False,False,,,0,,2022,11
2022-11-21,0,13.79,0.2,0,False,,False,False,,,0,,2022,11
2022-11-22,0,11.91,0.0,1,False,,False,False,,,0,,2022,11
2022-11-23,0,15.3,0.0,2,False,,False,False,,,0,,2022,11
2022-11-24,0,16.06,0.2,3,False,,False,False,,,0,,2022,11
2022-11-25,9,14.3,2.8,4,False,,False,False,,56.0,0,2.0,2022,11
2022-11-26,9,12.84,0.0,5,False,,False,False,,,0,,2022,11
2022-11-27,0,13.38,0.0,6,False,,False,False,,,0,,2022,11
2022-11-28,0,12.93,0.4,0,False,,False,False,,1.0,0,9.0,2022,11
2022-11-29,0,12.16,0.0,1,False,,False,False,,,0,,2022,11
2022-11-30,0,11.77,0.0,2,False,,False,False,,,0,,2022,11
2022-12-01,1,11.4,0.0,3,False,,False,False,,24.0,0,9.0,2022,12
2022-12-02,1,10.95,0.0,4,False,,False,False,,,0,,2022,12
2022-12-03,1,10.79,0.0,5,False,,False,False,,,0,,2022,12
2022-12-04,1,10.46,2.4,6,False,,False,False,,,0,,2022,12
2022-12-05,1,10.75,0.0,0,False,,True,False,,,0,,2022,12
2022-12-06,1,11.74,0.0,1,True,Día de la Constitución,False,False,,,0,,2022,12
2022-12-07,1,12.03,0.0,2,False,,True,False,,,0,,2022,12
2022-12-08,1,12.78,7.2,3,True,Inmaculada,False,False,,,0,,2022,12
2022-12-09,1,15.15,0.4,4,False,,False,False,,,0,,2022,12
2022-12-10,1,11.91,0.2,5,False,,False,False,,8.0,0,3.0,2022,12
2022-12-11,2,9.24,0.0,6,False,,False,False,,1.0,0,3.0,2022,12
2022-12-12,2,9.65,9.4,0,False,,False,False,,,0,,2022,12
2022-12-13,4,12.37,1.0,1,False,,False,False,,26.0,0,2.0,2022,12
2022-12-14,4,13.53,4.0,2,False,,False,False,,27.0,0,1.0,2022,12
2022-12-15,1,14.75,2.0,3,False,,False,False,,28.0,0,1.0,2022,12
2022-12-16,0,13.01,0.0,4,False,,False,False,,,0,,2022,12
2022-12-17,0,12.09,0.0,5,False,,False,False,,,0,,2022,12
2022-12-18,0,11.64,0.0,6,False,,False,False,,,0,,2022,12
2022-12-19,0,14.12,0.0,0,False,,False,False,,,0,,2022,12
2022-12-20,0,13.84,0.0,1,False,,False,False,,,0,,2022,12
2022-12-21,3,14.45,1.0,2,False,,False,False,,0.0,0,1.0,2022,12
2022-12-22,9,15.33,0.0,3,False,,False,True,,50.0,0,4.0,2022,12
2022-12-23,9,17.37,0.0,4,False,,False,True,,,0,,2022,12
2022-12-24,9,15.92,0.0,5,False,,True,True,,,0,,2022,12
2022-12-25,9,14.32,0.0,6,True,Navidad,True,True,,,0,,2022,12
2022-12-26,1,15.48,0.0,0,True,San Esteban,False,True,,16.0,0,3.0,2022,12
2022-12-27,1,13.14,0.0,1,False,,False,True,,,0,,2022,12
2022-12-28,1,12.39,0.0,2,False,,False,True,,,0,,2022,12
2022-12-29,9,13.55,0.0,3,False,,False,True,,50.0,0,4.0,2022,12
2022-12-30,9,15.41,0.0,4,False,,False,True,,,0,,2022,12
2022-12-31,9,15.6,0.0,5,False,,True,True,,,0,,2022,12
2023-01-01,9,12.05,0.0,6,True,Año Nuevo,False,True,,,0,,2023,1
2023-01-02,0,13.06,0.0,0,False,,False,True,,,0,,2023,1
2023-01-03,0,13.67,0.0,1,False,,False,True,,,0,,2023,1
2023-01-04,1,11.61,0.0,2,False,,False,True,,34.0,0,4.0,2023,1
2023-01-05,2,11.41,0.0,3,False,,True,True,,13.0,0,2.0,2023,1
2023-01-06,2,9.97,0.0,4,True,Reyes,False,True,,,0,,2023,1
2023-01-07,1,12.47,0.0,5,False,,False,True,,,0,,2023,1
2023-01-08,0,14.48,0.0,6,False,,False,True,,,0,,2023,1
2023-01-09,0,13.76,0.0,0,False,,False,False,,,0,,2023,1
2023-01-10,0,11.42,0.0,1,False,,False,False,,,0,,2023,1
2023-01-11,0,11.87,0.0,2,False,,False,False,,,0,,2023,1
2023-01-12,1,11.47,0.0,3,False,,False,False,,12.0,0,2.0,2023,1
2023-01-13,1,12.39,0.0,4,False,,False,False,,,0,,2023,1
2023-01-14,0,12.24,0.0,5,False,,False,False,,,0,,2023,1
2023-01-15,2,12.74,1.8,6,False,,False,False,,20.5,0,7.0,2023,1
2023-01-16,2,10.67,0.2,0,False,,False,False,,,0,,2023,1
2023-01-17,2,13.3,0.2,1,False,,False,False,,,0,,2023,1
2023-01-18,7,8.67,0.0,2,False,,False,False,,15.0,0,2.0,2023,1
2023-01-19,7,8.05,0.0,3,False,,False,False,,,0,,2023,1
2023-01-20,2,8.33,0.0,4,False,,False,False,,,0,,2023,1
2023-01-21,2,7.53,0.0,5,False,,False,False,,,0,,2023,1
2023-01-22,0,6.1,0.0,6,False,,False,False,,,0,,2023,1
2023-01-23,0,5.82,0.0,0,False,,False,False,,,0,,2023,1
2023-01-24,0,6.63,0.2,1,False,,False,False,,,0,,2023,1
2023-01-25,0,10.7,0.0,2,False,,False,False,,,0,,2023,1
2023-01-26,0,7.68,0.0,3,False,,False,False,,,0,,2023,1
2023-01-27,0,7.81,0.0,4,False,,False,False,,,0,,2023,1
2023-01-28,0,6.74,0.0,5,False,,False,False,,,0,,2023,1
2023-01-29,0,6.76,0.2,6,False,,False,False,,,0,,2023,1
2023-01-30,0,8.03,0.0,0,False,,False,False,,,0,,2023,1
2023-01-31,1,9.27,0.0,1,False,,False,False,,0.0,0,3.0,2023,1
2023-02-01,1,9.51,0.0,2,False,,False,False,,,0,,2023,2
2023-02-02,1,9.86,0.0,3,False,,False,False,,,0,,2023,2
2023-02-03,1,10.3,0.0,4,False,,False,False,Llum BCN,1.0,0,2.0,2023,2
2023-02-04,1,13.4,0.0,5,False,,False,False,Llum BCN,,0,,2023,2
2023-02-05,0,11.79,0.0,6,False,,False,False,Trial Indoor Barcelona,,0,,2023,2
2023-02-06,0,9.68,1.0,0,False,,False,False,BCNegra,,0,,2023,2
2023-02-07,0,9.13,24.8,1,False,,False,False,BCNegra,,0,,2023,2
2023-02-08,0,8.72,1.8,2,False,,False,False,BCNegra,,0,,2023,2
