fecha,habitaciones_ocupadas,temp_media,precipitacion,día_semana,es_festivo,nombre_festivo,es_vispera_festivo,es_vacaciones,evento,media_antelacion_dias,num_cancelaciones,estancia_media_dias,año_llegada,mes_llegada,prediccion_modelo,error_modelo,prediccion_modelo_todo,error_modelo_todo
2023-01-20,2,"8,33","0,0",4,False,,False,False,,,0,,2023,1,,,"1,77","0,22999999999999998"
2023-01-21,2,"7,53","0,0",5,False,,False,False,,,0,,2023,1,,,"1,4366666666666668","0,5633333333333332"
2023-01-22,0,"6,1","0,0",6,False,,False,False,,,0,,2023,1,"0,6366666666666667","-0,6366666666666667","0,26666666666666666","-0,26666666666666666"
2023-01-23,0,"5,82","0,0",0,False,,False,False,,,0,,2023,1,,,"0,15","-0,15"
2023-01-24,0,"6,63","0,2",1,False,,False,False,,,0,,2023,1,,,"0,23","-0,23"
2023-01-25,0,"10,7","0,0",2,False,,False,False,,,0,,2023,1,"1,4133333333333333","-1,4133333333333333","0,41","-0,41"
2023-01-26,0,"7,68","0,0",3,False,,False,False,,,0,,2023,1,,,"0,3566666666666667","-0,3566666666666667"
2023-01-27,0,"7,81","0,0",4,False,,False,False,,,0,,2023,1,,,"0,22333333333333333","-0,22333333333333333"
2023-01-28,0,"6,74","0,0",5,False,,False,False,,,0,,2023,1,,,"0,18666666666666668","-0,18666666666666668"
2023-01-29,0,"6,76","0,2",6,False,,False,False,,,0,,2023,1,,,"0,10333333333333333","-0,10333333333333333"
2023-01-30,0,"8,03","0,0",0,False,,False,False,,,0,,2023,1,,,"0,29333333333333333","-0,29333333333333333"
2023-01-31,1,"9,27","0,0",1,False,,False,False,,"0,0",0,"3,0",2023,1,,,"1,8766666666666667","-0,8766666666666667"
2023-02-01,1,"9,51","0,0",2,False,,False,False,,,0,,2023,2,,,"1,0833333333333333","-0,08333333333333326"
2023-02-02,1,"9,86","0,0",3,False,,False,False,,,0,,2023,2,,,"1,1066666666666667","-0,10666666666666669"
2023-02-03,1,"10,3","0,0",4,False,,False,False,Llum BCN,"1,0",0,"2,0",2023,2,,,"1,77","-0,77"
2023-02-04,1,"13,4","0,0",5,False,,False,False,Llum BCN,,0,,2023,2,,,"1,5666666666666667","-0,5666666666666667"
2023-02-05,0,"11,79","0,0",6,False,,False,False,Trial Indoor Barcelona,,0,,2023,2,,,"0,6733333333333333","-0,6733333333333333"
2023-02-06,0,"9,68","1,0",0,False,,False,False,BCNegra,,0,,2023,2,,,"0,25333333333333335","-0,25333333333333335"
2023-02-07,0,"9,13","24,8",1,False,,False,False,BCNegra,,0,,2023,2,,,"0,17","-0,17"
2023-02-08,0,"8,72","1,8",2,False,,False,False,BCNegra,,0,,2023,2,"0,89","-0,89","0,3","-0,3"
2023-02-09,0,"8,57","0,0",3,False,,False,False,BCNegra,,0,,2023,2,,,"0,26666666666666666","-0,26666666666666666"
2023-02-10,0,"8,94","0,0",4,False,,False,False,BCNegra,,0,,2023,2,,,"0,31333333333333335","-0,31333333333333335"
2023-02-11,1,"8,52","0,0",5,False,,False,False,BCNegra,"23,0",0,"1,0",2023,2,,,"2,4066666666666667","-1,4066666666666667"
2023-02-12,0,"8,33","0,0",6,False,,False,False,BCNegra,,0,,2023,2,,,"0,6233333333333333","-0,6233333333333333"
2023-02-13,0,"9,04","0,0",0,False,,False,False,,,0,,2023,2,,,"0,17","-0,17"
2023-02-14,0,"9,5","0,0",1,False,,False,False,,,0,,2023,2,,,"0,22666666666666666","-0,22666666666666666"
2023-02-15,0,"9,91","0,0",2,False,,False,False,,,0,,2023,2,,,"0,31333333333333335","-0,31333333333333335"
2023-02-16,2,"10,24","0,0",3,False,,False,False,Carnaval,"16,5",0,"3,5",2023,2,,,"3,1566666666666667","-1,1566666666666667"
2023-02-17,7,"11,32","0,0",4,False,,False,False,Carnaval,"11,8",0,"2,0",2023,2,,,"6,08","0,9199999999999999"
2023-02-18,8,"12,39","0,0",5,False,,False,False,Carnaval,"51,0",0,"4,0",2023,2,,,"7,006666666666667","0,9933333333333332"
2023-02-19,3,"12,35","0,0",6,False,,False,False,Carnaval,"0,0",0,"3,0",2023,2,,,"3,3533333333333335","-0,3533333333333335"
2023-02-20,3,"12,4","0,0",0,False,,False,False,Carnaval,"7,0",0,"3,0",2023,2,,,"3,3233333333333333","-0,32333333333333325"
2023-02-21,5,"12,34","0,0",1,False,,False,False,Carnaval,"4,333333333333333",0,"6,0",2023,2,,,"4,453333333333333","0,5466666666666669"
2023-02-22,4,"12,12","0,0",2,False,,False,False,Carnaval,"0,0",0,"3,0",2023,2,,,"3,99","0,009999999999999787"
2023-02-23,5,"11,66","0,2",3,False,,False,False,,"10,0",0,"7,0",2023,2,,,"4,58","0,41999999999999993"
2023-02-24,5,"11,65","2,6",4,False,,False,False,,"9,0",0,"3,5",2023,2,,,"5,22","-0,21999999999999975"
2023-02-25,7,"10,61","0,0",5,False,,False,False,,"26,0",0,"3,0",2023,2,"5,45","1,5499999999999998","6,246666666666667","0,753333333333333"
2023-02-26,8,"8,5","4,2",6,False,,False,False,,"0,0",0,"7,0",2023,2,,,"6,78","1,2199999999999998"
2023-02-27,7,"5,68","0,0",0,False,,False,False,Mobile World Congress,"46,0",0,"4,0",2023,2,,,"6,7","0,2999999999999998"
2023-02-28,5,"10,74","0,0",1,False,,False,False,Mobile World Congress,,0,,2023,2,,,"3,9366666666666665","1,0633333333333335"
2023-03-01,4,"7,9","0,0",2,False,,False,False,Mobile World Congress,,0,,2023,3,,,"3,42","0,5800000000000001"
2023-03-02,3,"8,35","0,0",3,False,,False,False,Mobile World Congress,"0,0",0,"3,0",2023,3,,,"3,08","-0,08000000000000007"
2023-03-03,2,"9,51","0,0",4,False,,False,False,,,0,,2023,3,,,"1,85","0,1499999999999999"
2023-03-04,3,"10,32","0,0",5,False,,False,False,,"0,0",0,"1,0",2023,3,,,"3,243333333333333","-0,24333333333333318"
2023-03-05,0,"10,24","0,0",6,False,,False,False,,,0,,2023,3,,,"0,4766666666666667","-0,4766666666666667"
2023-03-06,0,"10,81","0,0",0,False,,False,False,,,0,,2023,3,"0,36333333333333334","-0,36333333333333334","0,10333333333333333","-0,10333333333333333"
2023-03-07,0,"13,05","0,0",1,False,,False,False,,,0,,2023,3,,,"0,32666666666666666","-0,32666666666666666"
2023-03-08,0,"15,87","0,0",2,False,,False,False,,,0,,2023,3,"1,77","-1,77","0,5433333333333333","-0,5433333333333333"
2023-03-09,0,"17,26","0,0",3,False,,False,False,,"2,0",0,"5,0",2023,3,,,"1,43","-1,43"
2023-03-10,1,"17,59","0,0",4,False,,False,False,,"37,0",0,"2,0",2023,3,,,"2,45","-1,4500000000000002"
2023-03-11,1,"19,65","0,0",5,False,,False,False,,,0,,2023,3,,,"2,3","-1,2999999999999998"
2023-03-12,0,"15,91","0,0",6,False,,False,False,,,0,,2023,3,,,"0,5033333333333333","-0,5033333333333333"
2023-03-13,0,"15,38","0,0",0,False,,False,False,,,0,,2023,3,"1,3633333333333333","-1,3633333333333333","0,23666666666666666","-0,23666666666666666"
2023-03-14,0,"15,23","0,0",1,False,,False,False,,,0,,2023,3,"0,9666666666666667","-0,9666666666666667","0,26","-0,26"
2023-03-15,0,"13,68","0,0",2,False,,False,False,,,0,,2023,3,,,"0,8533333333333334","-0,8533333333333334"
2023-03-16,3,"13,5","0,0",3,False,,False,False,,"48,66666666666666",0,"2,333333333333333",2023,3,,,"3,6733333333333333","-0,6733333333333333"
2023-03-17,2,"13,77","0,0",4,False,,False,False,,,0,,2023,3,,,"1,8833333333333333","0,1166666666666667"
2023-03-18,5,"14,45","0,0",5,False,,False,False,,"14,25",0,"1,0",2023,3,,,"4,91","0,08999999999999986"
2023-03-19,0,"14,27","0,0",6,False,,False,False,Maratón de Barcelona,"69,0",0,"3,0",2023,3,,,"1,9933333333333334","-1,9933333333333334"
2023-03-20,0,"13,74","0,0",0,False,,False,False,,,0,,2023,3,,,"0,73","-0,73"
2023-03-21,9,"13,75","0,0",1,False,,False,False,,"46,0",0,"2,0",2023,3,,,"7,636666666666667","1,3633333333333333"
2023-03-22,9,"13,75","0,0",2,False,,False,False,,,0,,2023,3,"1,4833333333333334","7,516666666666667","6,19","2,8099999999999996"
2023-03-23,5,"14,31","0,0",3,False,,False,False,,"18,4",0,"1,0",2023,3,"5,0633333333333335","-0,06333333333333346","5,053333333333334","-0,05333333333333368"
2023-03-24,2,"14,98","0,0",4,False,,False,False,,"9,8",0,"2,0",2023,3,,,"3,21","-1,21"
2023-03-25,2,"14,46","0,0",5,False,,False,False,,,0,,2023,3,,,"2,54","-0,54"
2023-03-26,2,"16,07","0,0",6,False,,False,False,,"2,0",0,"6,0",2023,3,"4,193333333333333","-2,1933333333333334","2,4966666666666666","-0,4966666666666666"
2023-03-27,2,"14,43","0,0",0,False,,False,False,,,0,,2023,3,,,"1,6433333333333333","0,3566666666666667"
2023-03-28,2,"13,99","0,0",1,False,,False,False,,,0,,2023,3,,,"1,82","0,17999999999999994"
2023-03-29,2,"15,0","0,0",2,False,,False,False,,,0,,2023,3,"1,9233333333333333","0,07666666666666666","2,1733333333333333","-0,17333333333333334"
2023-03-30,2,"14,38","0,0",3,False,,False,False,,,0,,2023,3,,,"2,216666666666667","-0,21666666666666679"
2023-03-31,2,"15,75","0,0",4,False,,False,False,,,0,,2023,3,,,"2,62","-0,6200000000000001"
2023-04-01,1,"14,88","0,8",5,False,,False,False,,"43,0",0,"2,0",2023,4,,,"2,96","-1,96"
2023-04-02,4,"13,65","0,0",6,False,,False,False,,"10,0",0,"6,0",2023,4,,,"4,156666666666666","-0,1566666666666663"
2023-04-03,3,"14,26","0,0",0,False,,False,True,,,0,,2023,4,,,"2,6633333333333336","0,33666666666666645"
2023-04-04,4,"12,81","0,0",1,False,,False,True,,"14,0",0,"7,5",2023,4,,,"3,9433333333333334","0,05666666666666664"
2023-04-05,5,"13,34","0,0",2,False,,False,True,,"7,0",0,"2,0",2023,4,,,"4,81","0,1900000000000004"
2023-04-06,5,"13,78","0,0",3,False,,True,True,,,0,,2023,4,,,"4,82","0,17999999999999972"
2023-04-07,8,"13,84","0,0",4,True,Viernes Santo,False,True,,"38,25",0,"5,25",2023,4,,,"7,3","0,7000000000000002"
2023-04-08,8,"13,8","0,0",5,False,,False,True,,,0,,2023,4,"4,65","3,3499999999999996","6,613333333333333","1,3866666666666667"
2023-04-09,8,"14,75","0,0",6,False,,True,True,,,0,,2023,4,,,"7,21","0,79"
2023-04-10,5,"15,3","0,0",0,True,Lunes de Pascua,False,True,,,0,,2023,4,,,"5,116666666666666","-0,11666666666666625"
2023-04-11,4,"15,21","0,0",1,False,,False,False,,"0,0",0,"4,0",2023,4,,,"4,006666666666667","-0,006666666666666821"
2023-04-12,4,"15,67","0,0",2,False,,False,False,,"1,0",0,"4,0",2023,4,"4,746666666666667","-0,746666666666667","4,03","-0,03000000000000025"
2023-04-13,4,"14,22","0,0",3,False,,False,False,,,0,,2023,4,,,"3,6133333333333333","0,3866666666666667"
2023-04-14,4,"14,31","0,0",4,False,,False,False,,"80,5",0,"2,75",2023,4,,,"4,723333333333334","-0,7233333333333336"
2023-04-15,4,"15,43","0,0",5,False,,False,False,,"44,333333333333336",0,"5,333333333333333",2023,4,"5,76","-1,7599999999999998","4,553333333333334","-0,5533333333333337"
2023-04-16,3,"15,18","0,0",6,False,,False,False,,"4,0",0,"2,0",2023,4,"4,703333333333333","-1,7033333333333331","3,493333333333333","-0,4933333333333332"
2023-04-17,3,"14,5","0,0",0,False,,False,False,,,0,,2023,4,,,"2,89","0,10999999999999988"
2023-04-18,7,"15,57","0,0",1,False,,False,False,,"15,0",0,"1,4",2023,4,,,"6,72","0,28000000000000025"
2023-04-19,5,"15,28","0,0",2,False,,False,False,,"0,6666666666666666",0,"2,0",2023,4,,,"4,816666666666666","0,18333333333333357"
2023-04-20,4,"15,88","0,0",3,False,,False,False,,"96,0",0,"1,0",2023,4,,,"4,9366666666666665","-0,9366666666666665"
2023-04-21,9,"16,63","0,0",4,False,,False,False,,"102,0",0,"2,0",2023,4,,,"8,156666666666666","0,8433333333333337"
2023-04-22,9,"17,08","0,0",5,False,,False,False,,,0,,2023,4,,,"7,88","1,12"
2023-04-23,0,"17,1","0,0",6,False,,False,False,,,0,,2023,4,"4,926666666666667","-4,926666666666667","1,8066666666666666","-1,8066666666666666"
2023-04-24,9,"16,84","0,2",0,False,,False,False,,"274,0",0,"7,0",2023,4,,,"8,186666666666667","0,8133333333333326"
2023-04-25,9,"16,75","0,0",1,False,,False,False,,,0,,2023,4,,,"7,3966666666666665","1,6033333333333335"
2023-04-26,9,"17,77","0,0",2,False,,False,False,,,0,,2023,4,,,"8,486666666666666","0,5133333333333336"
2023-04-27,9,"18,85","0,0",3,False,,False,False,,,0,,2023,4,"7,126666666666667","1,873333333333333","8,093333333333334","0,9066666666666663"
2023-04-28,9,"18,88","0,0",4,False,,False,False,,,0,,2023,4,,,"8,73","0,2699999999999996"
2023-04-29,9,"19,71","2,4",5,False,,False,False,,,0,,2023,4,,,"8,326666666666666","0,6733333333333338"
2023-04-30,9,"18,7","19,4",6,False,,True,False,,,0,,2023,4,,,"7,793333333333333","1,206666666666667"
2023-05-01,5,"16,85","7,8",0,True,Fiesta del Trabajo,False,False,,"36,0",0,"1,2",2023,5,,,"5,223333333333334","-0,2233333333333336"
2023-05-02,1,"17,66","0,0",1,False,,False,False,,,0,,2023,5,,,"1,9333333333333333","-0,9333333333333333"
2023-05-03,0,"18,685","0,0",2,False,,False,False,,,0,,2023,5,,,"1,32","-1,32"
2023-05-04,0,"19,71","0,0",3,False,,False,False,,,0,,2023,5,,,"1,46","-1,46"
2023-05-05,9,"18,8","0,0",4,False,,False,False,,"151,0",0,"3,0",2023,5,,,"8,73","0,2699999999999996"
2023-05-06,9,"18,58","0,0",5,False,,False,False,,,0,,2023,5,,,"8,0","1,0"
2023-05-07,9,"19,06","0,0",6,False,,False,False,,,0,,2023,5,,,"7,426666666666667","1,5733333333333333"
2023-05-08,9,"19,55","0,0",0,False,,False,False,,"20,0",0,"2,0",2023,5,,,"8,316666666666666","0,6833333333333336"
2023-05-09,9,"19,55","0,0",1,False,,False,False,,,0,,2023,5,,,"7,706666666666667","1,293333333333333"
2023-05-10,0,"18,17","0,0",2,False,,False,False,,,0,,2023,5,,,"2,5033333333333334","-2,5033333333333334"
2023-05-11,9,"16,37","0,0",3,False,,False,False,,"101,0",0,"3,0",2023,5,,,"8,173333333333334","0,8266666666666662"
2023-05-12,9,"14,29","8,6",4,False,,False,False,,,0,,2023,5,,,"7,6033333333333335","1,3966666666666665"
2023-05-13,9,"15,01","0,4",5,False,,False,False,,,0,,2023,5,"5,743333333333333","3,256666666666667","8,02","0,9800000000000004"
2023-05-14,0,"16,52","1,2",6,False,,False,False,,,0,,2023,5,,,"1,6533333333333333","-1,6533333333333333"
2023-05-15,9,"17,7","0,0",0,False,,False,False,,"24,0",0,"1,0",2023,5,"6,956666666666667","2,043333333333333","8,176666666666666","0,8233333333333341"
2023-05-16,9,"17,76","0,0",1,False,,False,False,,"69,0",0,"2,0",2023,5,,,"8,18","0,8200000000000003"
2023-05-17,9,"17,84","0,0",2,False,,False,False,,,0,,2023,5,,,"6,75","2,25"
2023-05-18,8,"17,25","0,0",3,False,,False,False,,"43,5",0,"3,125",2023,5,"6,72","1,2800000000000002","7,616666666666666","0,38333333333333375"
2023-05-19,9,"16,25","5,0",4,False,,False,False,,"16,333333333333332",0,"2,0",2023,5,,,"8,19","0,8100000000000005"
2023-05-20,9,"17,28","0,0",5,False,,False,False,,"18,0",0,"2,0",2023,5,,,"8,1","0,9000000000000004"
2023-05-21,3,"16,93","0,0",6,False,,False,False,,,0,,2023,5,,,"3,15","-0,1499999999999999"
2023-05-22,9,"18,71","0,0",0,False,,False,False,,"132,0",0,"2,0",2023,5,,,"8,35","0,6500000000000004"
2023-05-23,9,"18,85","1,6",1,False,,False,False,,,0,,2023,5,,,"7,6","1,4000000000000004"
2023-05-24,9,"20,35","0,0",2,False,,False,False,,"4,888888888888889",0,"1,2222222222222223",2023,5,,,"7,886666666666667","1,1133333333333333"
2023-05-25,2,"16,42","26,8",3,False,,False,False,,"57,0",0,"1,0",2023,5,,,"3,4266666666666667","-1,4266666666666667"
2023-05-26,9,"17,93","0,0",4,False,,False,False,,"329,0",0,"2,0",2023,5,,,"8,62","0,3800000000000008"
2023-05-27,9,"20,25","0,0",5,False,,False,False,,,0,,2023,5,,,"8,446666666666667","0,5533333333333328"
2023-05-28,1,"20,51","0,0",6,False,,False,False,,"22,0",0,"5,0",2023,5,"6,38","-5,38","2,81","-1,81"
2023-05-29,1,"19,01","0,0",0,False,,False,False,Primavera Sound,,0,,2023,5,,,"1,5366666666666666","-0,5366666666666666"
2023-05-30,1,"20,55","0,0",1,False,,False,False,Primavera Sound,,0,,2023,5,,,"1,5866666666666667","-0,5866666666666667"
2023-05-31,1,"21,21","0,0",2,False,,False,False,Primavera Sound,,0,,2023,5,,,"2,066666666666667","-1,0666666666666669"
2023-06-01,7,"20,0","2,3",3,False,,False,False,Primavera Sound,"101,0",0,"4,5",2023,6,,,"6,94","0,05999999999999961"
2023-06-02,9,"20,04","0,0",4,False,,False,False,Fórmula 1 GP España,"115,0",0,"5,0",2023,6,"7,46","1,54","8,43","0,5700000000000003"
2023-06-03,9,"20,42","0,0",5,False,,False,False,Fórmula 1 GP España,,0,,2023,6,,,"8,376666666666667","0,6233333333333331"
2023-06-04,9,"20,9","0,0",6,False,,False,False,Fórmula 1 GP España,,0,,2023,6,,,"8,39","0,6099999999999994"
2023-06-05,6,"21,13","0,0",0,False,,False,False,,"15,0",0,"2,0",2023,6,,,"5,93","0,07000000000000028"
2023-06-06,6,"21,22","0,0",1,False,,False,False,,,0,,2023,6,"4,58","1,42","5,68","0,3200000000000003"
2023-06-07,4,"21,71","0,0",2,False,,False,False,,"3,5",0,"2,0",2023,6,,,"4,43","-0,4299999999999997"
2023-06-08,2,"21,97","0,0",3,False,,False,False,,,0,,2023,6,,,"2,8733333333333335","-0,8733333333333335"
2023-06-09,9,"22,08","0,0",4,False,,False,False,,"172,0",0,"2,0",2023,6,,,"8,663333333333334","0,336666666666666"
2023-06-10,9,"22,6","0,0",5,False,,False,False,,,0,,2023,6,,,"8,446666666666667","0,5533333333333328"
2023-06-11,9,"24,27","1,5",6,False,,False,False,,"11,0",0,"2,0",2023,6,,,"7,096666666666667","1,9033333333333333"
2023-06-12,9,"23,88","0,1",0,False,,False,False,,,0,,2023,6,,,"7,3966666666666665","1,6033333333333335"
2023-06-13,2,"22,02","1,4",1,False,,False,False,,"7,0",0,"2,0",2023,6,,,"3,2466666666666666","-1,2466666666666666"
2023-06-14,2,"22,43","0,0",2,False,,False,False,,,0,,2023,6,,,"2,8566666666666665","-0,8566666666666665"
2023-06-15,9,"23,59","0,0",3,False,,False,False,Sónar,"149,0",0,"3,0",2023,6,,,"8,516666666666667","0,4833333333333325"
2023-06-16,9,"23,18","0,0",4,False,,False,False,Sónar,,0,,2023,6,"8,216666666666667","0,7833333333333332","8,863333333333333","0,13666666666666671"
2023-06-17,9,"23,46","0,0",5,False,,False,False,Sónar,,0,,2023,6,,,"8,866666666666667","0,13333333333333286"
2023-06-18,2,"24,9","0,0",6,False,,False,False,,"10,0",0,"3,5",2023,6,,,"3,006666666666667","-1,0066666666666668"
2023-06-19,4,"23,48","0,7",0,False,,False,False,,"15,666666666666666",0,"2,333333333333333",2023,6,,,"4,906666666666666","-0,9066666666666663"
2023-06-20,5,"24,02","0,0",1,False,,False,False,,"1,0",0,"2,0",2023,6,,,"4,833333333333333","0,16666666666666696"
2023-06-21,2,"24,04","0,0",2,False,,False,False,,,0,,2023,6,"5,556666666666667","-3,5566666666666666","3,236666666666667","-1,2366666666666668"
2023-06-22,9,"24,96","0,0",3,False,,False,False,,"91,0",0,"3,0",2023,6,,,"8,15","0,8499999999999996"
2023-06-23,9,"25,58","0,0",4,False,,True,True,,,0,,2023,6,,,"7,886666666666667","1,1133333333333333"
2023-06-24,9,"24,83","0,0",5,True,San Juan,False,True,,,0,,2023,6,,,"7,67","1,33"
2023-06-25,2,"25,8","0,0",6,False,,False,True,,"64,66666666666667",0,"3,0",2023,6,,,"3,11","-1,1099999999999999"
2023-06-26,4,"26,7","0,0",0,False,,False,True,,"39,0",0,"3,0",2023,6,"4,93","-0,9299999999999997","4,22","-0,21999999999999975"
2023-06-27,4,"25,7","0,0",1,False,,False,True,,"127,0",0,"4,0",2023,6,,,"4,87","-0,8700000000000001"
2023-06-28,5,"25,85","0,0",2,False,,False,True,,"3,0",0,"2,0",2023,6,,,"4,88","0,1200000000000001"
2023-06-29,3,"25,71","3,0",3,False,,False,True,,,0,,2023,6,"5,6866666666666665","-2,6866666666666665","3,33","-0,33000000000000007"
2023-06-30,7,"23,35","6,0",4,False,,False,True,,"150,625",0,"2,25",2023,6,,,"6,863333333333333","0,13666666666666671"
2023-07-01,7,"23,45","1,2",5,False,,False,True,,"11,0",0,"2,0",2023,7,,,"6,6433333333333335","0,35666666666666647"
2023-07-02,5,"24,25","0,0",6,False,,False,True,,"14,333333333333334",0,"2,0",2023,7,,,"5,516666666666667","-0,5166666666666666"
2023-07-03,4,"25,02","0,0",0,False,,False,True,,,0,,2023,7,,,"4,1066666666666665","-0,10666666666666647"
2023-07-04,1,"25,08","0,2",1,False,,False,True,,"4,0",0,"2,0",2023,7,"5,066666666666666","-4,066666666666666","2,35","-1,35"
2023-07-05,1,"24,07","0,0",2,False,,False,True,Cruïlla,,0,,2023,7,,,"2,006666666666667","-1,0066666666666668"
2023-07-06,0,"25,28","0,0",3,False,,False,True,Cruïlla,,0,,2023,7,"5,66","-5,66","2,1266666666666665","-2,1266666666666665"
2023-07-07,9,"25,22","0,0",4,False,,False,True,Cruïlla,"224,0",0,"3,0",2023,7,,,"8,776666666666667","0,22333333333333272"
2023-07-08,9,"26,84","0,0",5,False,,False,True,Cruïlla,,0,,2023,7,,,"8,543333333333333","0,456666666666667"
2023-07-09,9,"25,71","0,0",6,False,,False,True,,,0,,2023,7,,,"7,976666666666667","1,0233333333333334"
2023-07-10,0,"26,53","0,0",0,False,,False,True,,,0,,2023,7,,,"3,1466666666666665","-3,1466666666666665"
2023-07-11,4,"27,64","0,0",1,False,,False,True,,"3,25",0,"3,0",2023,7,,,"4,6433333333333335","-0,6433333333333335"
2023-07-12,8,"26,71","0,0",2,False,,False,True,,"0,5",0,"2,0",2023,7,,,"7,14","0,8600000000000003"
2023-07-13,9,"26,76","0,0",3,False,,False,True,,"14,666666666666666",0,"2,0",2023,7,,,"8,18","0,8200000000000003"
2023-07-14,8,"27,09","0,0",4,False,,False,True,,"12,2",0,"1,4",2023,7,,,"7,703333333333333","0,29666666666666686"
2023-07-15,7,"27,09","0,0",5,False,,False,True,,"94,0",0,"3,0",2023,7,,,"7,366666666666666","-0,36666666666666625"
2023-07-16,4,"26,3","0,0",6,False,,False,True,,"41,0",0,"4,0",2023,7,,,"4,836666666666667","-0,8366666666666669"
2023-07-17,3,"26,59","0,0",0,False,,False,True,,"17,5",0,"3,0",2023,7,,,"4,1866666666666665","-1,1866666666666665"
2023-07-18,8,"27,17","0,0",1,False,,False,True,,"141,0",0,"4,0",2023,7,,,"7,38","0,6200000000000001"
2023-07-19,8,"27,88","0,0",2,False,,False,True,,,0,,2023,7,,,"7,62","0,3799999999999999"
2023-07-20,9,"27,47","0,0",3,False,,False,True,,"85,0",0,"2,0",2023,7,,,"8,156666666666666","0,8433333333333337"
2023-07-21,9,"27,0","0,0",4,False,,False,True,,,0,,2023,7,,,"8,59","0,41000000000000014"
2023-07-22,9,"26,83","0,0",5,False,,False,True,,"225,0",0,"3,0",2023,7,,,"8,713333333333333","0,28666666666666707"
2023-07-23,9,"27,25","0,0",6,False,,False,True,,,0,,2023,7,,,"8,626666666666667","0,3733333333333331"
2023-07-24,9,"26,52","0,0",0,False,,False,True,,,0,,2023,7,,,"7,37","1,63"
2023-07-25,6,"26,48","0,0",1,False,,False,True,,"30,83333333333333",0,"2,1666666666666665",2023,7,,,"5,946666666666666","0,05333333333333368"
2023-07-26,6,"24,45","0,0",2,False,,False,True,,,0,,2023,7,,,"5,8566666666666665","0,14333333333333353"
2023-07-27,1,"25,85","0,6",3,False,,False,True,,,0,,2023,7,"5,676666666666667","-4,676666666666667","2,816666666666667","-1,8166666666666669"
2023-07-28,9,"26,52","0,0",4,False,,False,True,,"311,0",0,"3,0",2023,7,,,"8,403333333333334","0,5966666666666658"
2023-07-29,9,"27,0","0,0",5,False,,False,True,,,0,,2023,7,,,"8,713333333333333","0,28666666666666707"
2023-07-30,9,"27,19","0,0",6,False,,False,True,,,0,,2023,7,,,"8,683333333333334","0,31666666666666643"
2023-07-31,1,"26,1","0,0",0,False,,False,True,,"2,0",0,"6,0",2023,7,,,"2,6333333333333333","-1,6333333333333333"
2023-08-01,5,"26,85","0,0",1,False,,False,True,,"4,75",0,"3,5",2023,8,"6,153333333333333","-1,1533333333333333","5,36","-0,3600000000000003"
2023-08-02,7,"27,82","0,0",2,False,,False,True,,"6,5",0,"5,5",2023,8,,,"6,87","0,1299999999999999"
2023-08-03,4,"25,2","0,0",3,False,,False,True,,,0,,2023,8,,,"4,446666666666666","-0,4466666666666663"
2023-08-04,6,"23,69","7,0",4,False,,False,True,,"13,0",0,"5,0",2023,8,,,"6,213333333333333","-0,21333333333333293"
2023-08-05,7,"24,68","0,0",5,False,,False,True,,"13,0",0,"4,0",2023,8,,,"6,91","0,08999999999999986"
2023-08-06,7,"23,84","1,0",6,False,,False,True,,"30,5",0,"6,0",2023,8,,,"6,58","0,41999999999999993"
2023-08-07,8,"24,44","0,0",0,False,,False,True,,"22,5",0,"8,5",2023,8,,,"7,4","0,5999999999999996"
2023-08-08,9,"25,0","0,0",1,False,,False,True,,"8,0",0,"5,0",2023,8,,,"7,6866666666666665","1,3133333333333335"
2023-08-09,8,"26,32","0,0",2,False,,False,True,,"16,5",0,"5,0",2023,8,,,"7,636666666666667","0,3633333333333333"
2023-08-10,9,"27,09","0,0",3,False,,False,True,,"24,0",0,"3,0",2023,8,"6,95","2,05","8,28","0,7200000000000006"
2023-08-11,9,"27,44","0,0",4,False,,False,True,Brunch Electronik,"24,0",0,"7,5",2023,8,,,"8,703333333333333","0,29666666666666686"
2023-08-12,9,"26,18","0,0",5,False,,False,True,Brunch Electronik,"13,0",0,"5,0",2023,8,,,"8,53","0,47000000000000064"
2023-08-13,7,"26,55","0,0",6,False,,False,True,Brunch Electronik,"19,0",0,"7,0",2023,8,"8,08","-1,08","7,383333333333334","-0,38333333333333375"
2023-08-14,5,"27,0","0,0",0,False,,True,True,,"37,0",0,"9,0",2023,8,"5,963333333333333","-0,9633333333333329","5,486666666666666","-0,48666666666666636"
2023-08-15,8,"26,75","0,0",1,True,Asunción,False,True,,"23,0",0,"6,0",2023,8,,,"7,23","0,7699999999999996"
2023-08-16,8,"26,49","0,0",2,False,,False,True,,"18,0",0,"1,0",2023,8,,,"7,48","0,5199999999999996"
2023-08-17,6,"26,82","0,0",3,False,,False,True,,"15,0",0,"5,0",2023,8,,,"6,4","-0,40000000000000036"
2023-08-18,7,"26,71","0,0",4,False,,False,True,,"37,0",0,"3,0",2023,8,,,"6,9","0,09999999999999964"
2023-08-19,6,"27,2","0,0",5,False,,False,True,,,0,,2023,8,,,"6,58","-0,5800000000000001"
2023-08-20,5,"29,38","0,0",6,False,,False,True,,,0,,2023,8,,,"5,66","-0,6600000000000001"
2023-08-21,5,"30,15","0,0",0,False,,False,True,,"50,0",0,"10,0",2023,8,,,"5,77","-0,7699999999999996"
